agency_cd,site_no,datetime,discharge_ft3_s,discharge_flag,p_lbs_d,p_flag
USGS,5427850,4/15/2008,79.7,A,97.1,A
USGS,5427850,4/16/2008,180,A,223,A
USGS,5427850,4/17/2008,195,A,225,A
USGS,5427850,4/18/2008,148,A,152,A
USGS,5427850,4/19/2008,182,A,168,A
USGS,5427850,4/20/2008,169,A,140,A
USGS,5427850,4/21/2008,142,A,106,A
USGS,5427850,4/22/2008,140,A,102,A
USGS,5427850,4/23/2008,137,A,97.7,A
USGS,5427850,4/24/2008,122,A,85.8,A
USGS,5427850,4/25/2008,187,A,137,A
USGS,5427850,4/26/2008,412,A,389,A
USGS,5427850,4/27/2008,319,A,305,A
USGS,5427850,4/28/2008,172,A,156,A
USGS,5427850,4/29/2008,146,A,141,A
USGS,5427850,4/30/2008,153,A,152,A
USGS,5427850,5/1/2008,136,A,126,A
USGS,5427850,5/2/2008,84.3,A,71.8,A
USGS,5427850,5/3/2008,187,A,143,A
USGS,5427850,5/4/2008,117,A,79.6,A
USGS,5427850,5/5/2008,149,A,92.6,A
USGS,5427850,5/6/2008,91.8,A,54.6,A
USGS,5427850,5/7/2008,169,A,96.6,A
USGS,5427850,5/8/2008,125,A,69.1,A
USGS,5427850,5/9/2008,123,A,66.5,A
USGS,5427850,5/10/2008,129,A,68.4,A
USGS,5427850,5/11/2008,117,A,60.1,A
USGS,5427850,5/12/2008,110,A,54.7,A
USGS,5427850,5/13/2008,77,A,40.6,A
USGS,5427850,5/14/2008,160,A,98.1,A
USGS,5427850,5/15/2008,108,A,58.5,A
USGS,5427850,5/16/2008,99.8,A,48.9,A
USGS,5427850,5/17/2008,123,A,68,A
USGS,5427850,5/18/2008,110,A,69.2,A
USGS,5427850,5/19/2008,107,A,68,A
USGS,5427850,5/20/2008,103,A,66.1,A
USGS,5427850,5/21/2008,105,A,71.7,A
USGS,5427850,5/22/2008,104,A,76.5,A
USGS,5427850,5/23/2008,97.6,A,77.1,A
USGS,5427850,5/24/2008,83.2,A,70.3,A
USGS,5427850,5/25/2008,64.4,A,52.9,A
USGS,5427850,5/26/2008,132,A,107,A
USGS,5427850,5/27/2008,90.9,A,75.2,A
USGS,5427850,5/28/2008,81.3,A,61.1,A
USGS,5427850,5/29/2008,88.8,A,61.6,A
USGS,5427850,5/30/2008,136,A,86.2,A
USGS,5427850,5/31/2008,143,A,84.4,A
USGS,5427850,6/1/2008,104,A,56.7,A
USGS,5427850,6/2/2008,97.9,A,50.4,A
USGS,5427850,6/3/2008,100,A,54.9,A
USGS,5427850,6/4/2008,88.2,A,53,A
USGS,5427850,6/5/2008,142,A,91,A
USGS,5427850,6/6/2008,156,A,105,A
USGS,5427850,6/7/2008,233,A,162,A
USGS,5427850,6/8/2008,549,A,572,A
USGS,5427850,6/9/2008,1450,A,3010,A
USGS,5427850,6/10/2008,1420,A,3000,A
USGS,5427850,6/11/2008,981,A,1930,A
USGS,5427850,6/12/2008,507,A,996,A
USGS,5427850,6/13/2008,660,A,1250,A
USGS,5427850,6/14/2008,805,A,1490,A
USGS,5427850,6/15/2008,514,A,923,A
USGS,5427850,6/16/2008,300,A,533,A
USGS,5427850,6/17/2008,228,A,404,A
USGS,5427850,6/18/2008,222,A,356,A
USGS,5427850,6/19/2008,202,A,286,A
USGS,5427850,6/20/2008,201,A,248,A
USGS,5427850,6/21/2008,186,A,188,A
USGS,5427850,6/22/2008,191,A,162,A
USGS,5427850,6/23/2008,187,A,155,A
USGS,5427850,6/24/2008,173,A,143,A
USGS,5427850,6/25/2008,158,A,130,A
USGS,5427850,6/26/2008,173,A,136,A
USGS,5427850,6/27/2008,133,A,99.5,A
USGS,5427850,6/28/2008,209,A,148,A
USGS,5427850,6/29/2008,261,A,176,A
USGS,5427850,6/30/2008,176,A,113,A
USGS,5427850,7/1/2008,140,A,91.3,A
USGS,5427850,7/2/2008,172,A,117,A
USGS,5427850,7/3/2008,135,A,96.9,A
USGS,5427850,7/4/2008,125,A,80.3,A
USGS,5427850,7/5/2008,120,A,70.1,A
USGS,5427850,7/6/2008,120,A,71.6,A
USGS,5427850,7/7/2008,146,A,89.5,A
USGS,5427850,7/8/2008,261,A,161,A
USGS,5427850,7/9/2008,231,A,157,A
USGS,5427850,7/10/2008,141,A,99,A
USGS,5427850,7/11/2008,349,A,300,A
USGS,5427850,7/12/2008,593,A,555,A
USGS,5427850,7/13/2008,440,A,546,A
USGS,5427850,7/14/2008,256,A,322,A
USGS,5427850,7/15/2008,172,A,205,A
USGS,5427850,7/16/2008,149,A,166,A
USGS,5427850,7/17/2008,165,A,189,A
USGS,5427850,7/18/2008,179,A,213,A
USGS,5427850,7/19/2008,164,A,201,A
USGS,5427850,7/20/2008,158,A,199,A
USGS,5427850,7/21/2008,169,A,206,A
USGS,5427850,7/22/2008,145,A,171,A
USGS,5427850,7/23/2008,138,A,157,A
USGS,5427850,7/24/2008,110,A,120,A
USGS,5427850,7/25/2008,140,A,143,A
USGS,5427850,7/26/2008,133,A,107,A
USGS,5427850,7/27/2008,123,A,75.1,A
USGS,5427850,7/28/2008,119,A,61.9,A
USGS,5427850,7/29/2008,94.2,A,63.7,A
USGS,5427850,7/30/2008,125,A,97.5,A
USGS,5427850,7/31/2008,110,A,111,A
USGS,5427850,8/1/2008,116,A,109,A
USGS,5427850,8/2/2008,107,A,91.5,A
USGS,5427850,8/3/2008,95.8,A,76.8,A
USGS,5427850,8/4/2008,147,A,111,A
USGS,5427850,8/5/2008,160,A,115,A
USGS,5427850,8/6/2008,127,A,91.5,A
USGS,5427850,8/7/2008,128,A,92.2,A
USGS,5427850,8/8/2008,109,A,78.8,A
USGS,5427850,8/9/2008,118,A,86.3,A
USGS,5427850,8/10/2008,104,A,76.3,A
USGS,5427850,8/11/2008,102,A,76,A
USGS,5427850,8/12/2008,107,A,82.5,A
USGS,5427850,8/13/2008,107,A,85.9,A
USGS,5427850,8/14/2008,115,A,95.4,A
USGS,5427850,8/15/2008,106,A,91.3,A
USGS,5427850,8/16/2008,106,A,94.9,A
USGS,5427850,8/17/2008,105,A,96.9,A
USGS,5427850,8/18/2008,109,A,100,A
USGS,5427850,8/19/2008,106,A,96.2,A
USGS,5427850,8/20/2008,98,A,87.9,A
USGS,5427850,8/21/2008,93.5,A,83.1,A
USGS,5427850,8/22/2008,93.8,A,82.3,A
USGS,5427850,8/23/2008,120,A,104,A
USGS,5427850,8/24/2008,109,A,93.6,A
USGS,5427850,8/25/2008,104,A,90.6,A
USGS,5427850,8/26/2008,97.9,A,86.3,A
USGS,5427850,8/27/2008,98.4,A,87.9,A
USGS,5427850,8/28/2008,103,A,93.3,A
USGS,5427850,8/29/2008,110,A,101,A
USGS,5427850,8/30/2008,103,A,95,A
USGS,5427850,8/31/2008,98.7,A,86,A
USGS,5427850,9/1/2008,93,A,76.4,A
USGS,5427850,9/2/2008,93.1,A,71.8,A
USGS,5427850,9/3/2008,94.5,A,69.1,A
USGS,5427850,9/4/2008,99.3,A,68.2,A
USGS,5427850,9/5/2008,107,A,69.5,A
USGS,5427850,9/6/2008,103,A,64.1,A
USGS,5427850,9/7/2008,92.9,A,55.6,A
USGS,5427850,9/8/2008,97.6,A,56.2,A
USGS,5427850,9/9/2008,98.3,A,54.4,A
USGS,5427850,9/10/2008,88.3,A,47,A
USGS,5427850,9/11/2008,80,A,41.2,A
USGS,5427850,9/12/2008,110,A,56.5,A
USGS,5427850,9/13/2008,92.4,A,47.2,A
USGS,5427850,9/14/2008,133,A,67.6,A
USGS,5427850,9/15/2008,104,A,52.9,A
USGS,5427850,9/16/2008,85.2,A,43.3,A
USGS,5427850,9/17/2008,108,A,55,A
USGS,5427850,9/18/2008,84.3,A,42.4,A
USGS,5427850,9/19/2008,89.9,A,44.9,A
USGS,5427850,9/20/2008,93.8,A,46.5,A
USGS,5427850,9/21/2008,87.6,A,43.1,A
USGS,5427850,9/22/2008,81.9,A,39.9,A
USGS,5427850,9/23/2008,83.7,A,40.5,A
USGS,5427850,9/24/2008,95.9,A,46.1,A
USGS,5427850,9/25/2008,89.9,A,43.3,A
USGS,5427850,9/26/2008,84.1,A,40.6,A
USGS,5427850,9/27/2008,91.2,A,44.1,A
USGS,5427850,9/28/2008,85.1,A,41.2,A
USGS,5427850,9/29/2008,81.8,A,39.7,A
USGS,5427850,9/30/2008,88.1,A,42.6,A
USGS,5427850,10/1/2008,83.8,A,31,A
USGS,5427850,10/2/2008,90,A,31.5,A
USGS,5427850,10/3/2008,85.9,A,28.6,A
USGS,5427850,10/4/2008,82.3,A,25.8,A
USGS,5427850,10/5/2008,92.4,A,27.9,A
USGS,5427850,10/6/2008,96.4,A,30.8,A
USGS,5427850,10/7/2008,96.7,A,33.2,A
USGS,5427850,10/8/2008,144,A,53.1,A
USGS,5427850,10/9/2008,138,A,45,A
USGS,5427850,10/10/2008,107,A,29,A
USGS,5427850,10/11/2008,93,A,27.9,A
USGS,5427850,10/12/2008,91.1,A,30,A
USGS,5427850,10/13/2008,68.7,A,24.7,A
USGS,5427850,10/14/2008,110,A,42.2,A
USGS,5427850,10/15/2008,99.6,A,36,A
USGS,5427850,10/16/2008,100,A,33.5,A
USGS,5427850,10/17/2008,93.4,A,29.1,A
USGS,5427850,10/18/2008,87.1,A,27.4,A
USGS,5427850,10/19/2008,80.3,A,26,A
USGS,5427850,10/20/2008,113,A,37,A
USGS,5427850,10/21/2008,91.8,A,30.2,A
USGS,5427850,10/22/2008,93.2,A,30.3,A
USGS,5427850,10/23/2008,89.2,A,26.5,A
USGS,5427850,10/24/2008,97.9,A,26,A
USGS,5427850,10/25/2008,85.2,A,21.3,A
USGS,5427850,10/26/2008,114,A,33.4,A
USGS,5427850,10/27/2008,118,A,37.5,A
USGS,5427850,10/28/2008,86.6,A,27.3,A
USGS,5427850,10/29/2008,90.9,A,28.5,A
USGS,5427850,10/30/2008,75.6,A,23.5,A
USGS,5427850,10/31/2008,108,A,33.3,A
USGS,5427850,11/1/2008,94.5,A,28.9,A
USGS,5427850,11/2/2008,85.8,A,26,A
USGS,5427850,11/3/2008,88.1,A,26.5,A
USGS,5427850,11/4/2008,85.2,A,25.5,A
USGS,5427850,11/5/2008,84.3,A,25.1,A
USGS,5427850,11/6/2008,102,A,30.2,A
USGS,5427850,11/7/2008,105,A,31.1,A
USGS,5427850,11/8/2008,111,A,32.9,A
USGS,5427850,11/9/2008,101,A,29.7,A
USGS,5427850,11/10/2008,96.8,A,27.2,A
USGS,5427850,11/11/2008,91.1,A,24.3,A
USGS,5427850,11/12/2008,95.9,A,24.3,A
USGS,5427850,11/13/2008,98.3,A,23.5,A
USGS,5427850,11/14/2008,143,A,33,A
USGS,5427850,11/15/2008,109,A,26.2,A
USGS,5427850,11/16/2008,106,A,27.2,A
USGS,5427850,11/17/2008,104,A,28.4,A
USGS,5427850,11/18/2008,73.2,A,21.3,A
USGS,5427850,11/19/2008,122,A,38,A
USGS,5427850,11/20/2008,92.3,A,30.5,A
USGS,5427850,11/21/2008,81.7,A,28.9,A
USGS,5427850,11/22/2008,80.3,A,30.3,A
USGS,5427850,11/23/2008,88.4,A,35.6,A
USGS,5427850,11/24/2008,94.4,A,39.1,A
USGS,5427850,11/25/2008,80.3,A,29.6,A
USGS,5427850,11/26/2008,82.7,A,26.7,A
USGS,5427850,11/27/2008,75.1,A,21.2,A
USGS,5427850,11/28/2008,86.9,A,21.5,A
USGS,5427850,11/29/2008,82.8,A,17.9,A
USGS,5427850,11/30/2008,108,A,20.4,A
USGS,5427850,12/1/2008,67.6,A,11.5,A
USGS,5427850,12/2/2008,70.6,A,12.3,A
USGS,5427850,12/3/2008,96,A,17.3,A
USGS,5427850,12/4/2008,74.9,A,14,A
USGS,5427850,12/5/2008,61.4,A,11.9,A
USGS,5427850,12/6/2008,88,A,17.6,A
USGS,5427850,12/7/2008,69.3,A,14.3,A
USGS,5427850,12/8/2008,79.6,A,17.1,A
USGS,5427850,12/9/2008,81.1,A,18,A
USGS,5427850,12/10/2008,72,A,16.5,A
USGS,5427850,12/11/2008,77.8,A,18.5,A
USGS,5427850,12/12/2008,67.4,A,16.6,A
USGS,5427850,12/13/2008,69.5,A,17.7,A
USGS,5427850,12/14/2008,92.5,A,24.5,A
USGS,5427850,12/15/2008,105,A,28.8,A
USGS,5427850,12/16/2008,81.1,A,23,A
USGS,5427850,12/17/2008,90.1,A,26.4,A
USGS,5427850,12/18/2008,83.6,A,25.4,A
USGS,5427850,12/19/2008,84.1,A,26.5,A
USGS,5427850,12/20/2008,82.2,A,26.8,A
USGS,5427850,12/21/2008,84.7,A,28.6,A
USGS,5427850,12/22/2008,78.2,A,27.3,A
USGS,5427850,12/23/2008,87.3,A,31.6,A
USGS,5427850,12/24/2008,86.2,A,32.3,A
USGS,5427850,12/25/2008,87.9,A,33.7,A
USGS,5427850,12/26/2008,87.7,A,34.7,A
USGS,5427850,12/27/2008,128,A,71.1,A
USGS,5427850,12/28/2008,207,A,173,A
USGS,5427850,12/29/2008,218,A,272,A
USGS,5427850,12/30/2008,153,A,256,A
USGS,5427850,12/31/2008,105,A,125,A
USGS,5427850,1/1/2009,105,A,86.9,A
USGS,5427850,1/2/2009,103,A,79.4,A
USGS,5427850,1/3/2009,96.7,A,71.3,A
USGS,5427850,1/4/2009,98.3,A,69.3,A
USGS,5427850,1/5/2009,81.9,A,55.2,A
USGS,5427850,1/6/2009,89.7,A,57.8,A
USGS,5427850,1/7/2009,90.2,A,55.7,A
USGS,5427850,1/8/2009,81.7,A,48.3,A
USGS,5427850,1/9/2009,78.8,A,44.5,A
USGS,5427850,1/10/2009,89,A,48.1,A
USGS,5427850,1/11/2009,91.1,A,47.5,A
USGS,5427850,1/12/2009,87.1,A,43.8,A
USGS,5427850,1/13/2009,88.3,A,42.9,A
USGS,5427850,1/14/2009,87.9,A,41.2,A
USGS,5427850,1/15/2009,85.3,A,38.6,A
USGS,5427850,1/16/2009,85.8,A,37.5,A
USGS,5427850,1/17/2009,84.4,A,35.6,A
USGS,5427850,1/18/2009,88.2,A,35.9,A
USGS,5427850,1/19/2009,89.4,A,35.1,A
USGS,5427850,1/20/2009,89.7,A,34,A
USGS,5427850,1/21/2009,89.3,A,32.6,A
USGS,5427850,1/22/2009,90.3,A,31.9,A
USGS,5427850,1/23/2009,87,A,29.6,A
USGS,5427850,1/24/2009,79.1,A,26,A
USGS,5427850,1/25/2009,75.4,A,23.9,A
USGS,5427850,1/26/2009,80.3,A,24.6,A
USGS,5427850,1/27/2009,81.2,A,24,A
USGS,5427850,1/28/2009,83.7,A,23.9,A
USGS,5427850,1/29/2009,84.9,A,23.4,A
USGS,5427850,1/30/2009,86.4,A,22.9,A
USGS,5427850,1/31/2009,85.4,A,21.9,A
USGS,5427850,2/1/2009,90.4,A,22.3,A
USGS,5427850,2/2/2009,91.9,A,22,A
USGS,5427850,2/3/2009,82.1,A,18.9,A
USGS,5427850,2/4/2009,78.9,A,18,A
USGS,5427850,2/5/2009,81.5,A,23,A
USGS,5427850,2/6/2009,88.4,A,33.1,A
USGS,5427850,2/7/2009,97.8,A,48.4,A
USGS,5427850,2/8/2009,128,A,86.9,A
USGS,5427850,2/9/2009,171,A,183,A
USGS,5427850,2/10/2009,294,A,529,A
USGS,5427850,2/11/2009,544,A,1540,A
USGS,5427850,2/12/2009,483,A,1890,A
USGS,5427850,2/13/2009,281,A,798,A
USGS,5427850,2/14/2009,158,A,376,A
USGS,5427850,2/15/2009,118,A,246,A
USGS,5427850,2/16/2009,102,A,187,A
USGS,5427850,2/17/2009,99.6,A,164,A
USGS,5427850,2/18/2009,102,A,165,A
USGS,5427850,2/19/2009,83.8,A,136,A
USGS,5427850,2/20/2009,88.8,A,143,A
USGS,5427850,2/21/2009,87.8,A,142,A
USGS,5427850,2/22/2009,82.9,A,134,A
USGS,5427850,2/23/2009,81.3,A,131,A
USGS,5427850,2/24/2009,84.7,A,136,A
USGS,5427850,2/25/2009,86.6,A,139,A
USGS,5427850,2/26/2009,123,A,226,A
USGS,5427850,2/27/2009,411,A,1500,A
USGS,5427850,2/28/2009,441,A,1540,A
USGS,5427850,3/1/2009,256,A,766,A
USGS,5427850,3/2/2009,119,A,298,A
USGS,5427850,3/3/2009,99.3,A,231,A
USGS,5427850,3/4/2009,97.3,A,226,A
USGS,5427850,3/5/2009,117,A,272,A
USGS,5427850,3/6/2009,190,A,440,A
USGS,5427850,3/7/2009,240,A,594,A
USGS,5427850,3/8/2009,535,A,1740,A
USGS,5427850,3/9/2009,698,A,2830,A
USGS,5427850,3/10/2009,701,A,2680,A
USGS,5427850,3/11/2009,710,A,2650,A
USGS,5427850,3/12/2009,508,A,1790,A
USGS,5427850,3/13/2009,252,A,783,A
USGS,5427850,3/14/2009,179,A,489,A
USGS,5427850,3/15/2009,165,A,398,A
USGS,5427850,3/16/2009,155,A,316,A
USGS,5427850,3/17/2009,152,A,249,A
USGS,5427850,3/18/2009,161,A,234,A
USGS,5427850,3/19/2009,149,A,208,A
USGS,5427850,3/20/2009,120,A,161,A
USGS,5427850,3/21/2009,137,A,177,A
USGS,5427850,3/22/2009,142,A,176,A
USGS,5427850,3/23/2009,122,A,146,A
USGS,5427850,3/24/2009,166,A,191,A
USGS,5427850,3/25/2009,415,A,459,A
USGS,5427850,3/26/2009,444,A,478,A
USGS,5427850,3/27/2009,229,A,257,A
USGS,5427850,3/28/2009,181,A,217,A
USGS,5427850,3/29/2009,107,A,137,A
USGS,5427850,3/30/2009,161,A,191,A
USGS,5427850,3/31/2009,88.6,A,89.7,A
USGS,5427850,4/1/2009,200,A,162,A
USGS,5427850,4/2/2009,198,A,141,A
USGS,5427850,4/3/2009,137,A,94.8,A
USGS,5427850,4/4/2009,132,A,89.2,A
USGS,5427850,4/5/2009,154,A,102,A
USGS,5427850,4/6/2009,119,A,77.2,A
USGS,5427850,4/7/2009,110,A,69.8,A
USGS,5427850,4/8/2009,127,A,78.8,A
USGS,5427850,4/9/2009,127,A,77.3,A
USGS,5427850,4/10/2009,120,A,71.7,A
USGS,5427850,4/11/2009,113,A,66,A
USGS,5427850,4/12/2009,121,A,71.7,A
USGS,5427850,4/13/2009,123,A,73.7,A
USGS,5427850,4/14/2009,105,A,63.4,A
USGS,5427850,4/15/2009,107,A,65.5,A
USGS,5427850,4/16/2009,109,A,67.5,A
USGS,5427850,4/17/2009,107,A,67.1,A
USGS,5427850,4/18/2009,107,A,67.8,A
USGS,5427850,4/19/2009,120,A,76.8,A
USGS,5427850,4/20/2009,144,A,92.8,A
USGS,5427850,4/21/2009,176,A,112,A
USGS,5427850,4/22/2009,166,A,104,A
USGS,5427850,4/23/2009,126,A,78.2,A
USGS,5427850,4/24/2009,96.7,A,63.8,A
USGS,5427850,4/25/2009,167,A,120,A
USGS,5427850,4/26/2009,323,A,253,A
USGS,5427850,4/27/2009,450,A,385,A
USGS,5427850,4/28/2009,276,A,262,A
USGS,5427850,4/29/2009,138,A,146,A
USGS,5427850,4/30/2009,135,A,138,A
USGS,5427850,5/1/2009,153,A,145,A
USGS,5427850,5/2/2009,130,A,115,A
USGS,5427850,5/3/2009,128,A,105,A
USGS,5427850,5/4/2009,116,A,89.5,A
USGS,5427850,5/5/2009,114,A,86.9,A
USGS,5427850,5/6/2009,117,A,88.1,A
USGS,5427850,5/7/2009,146,A,108,A
USGS,5427850,5/8/2009,145,A,106,A
USGS,5427850,5/9/2009,258,A,186,A
USGS,5427850,5/10/2009,306,A,225,A
USGS,5427850,5/11/2009,181,A,138,A
USGS,5427850,5/12/2009,121,A,96.3,A
USGS,5427850,5/13/2009,132,A,109,A
USGS,5427850,5/14/2009,266,A,223,A
USGS,5427850,5/15/2009,265,A,220,A
USGS,5427850,5/16/2009,158,A,130,A
USGS,5427850,5/17/2009,135,A,111,A
USGS,5427850,5/18/2009,97.8,A,79.4,A
USGS,5427850,5/19/2009,130,A,105,A
USGS,5427850,5/20/2009,95.3,A,76.2,A
USGS,5427850,5/21/2009,140,A,111,A
USGS,5427850,5/22/2009,101,A,79.9,A
USGS,5427850,5/23/2009,108,A,84.2,A
USGS,5427850,5/24/2009,111,A,85.8,A
USGS,5427850,5/25/2009,99.4,A,76.5,A
USGS,5427850,5/26/2009,99.7,A,76.1,A
USGS,5427850,5/27/2009,99,A,75,A
USGS,5427850,5/28/2009,108,A,81.1,A
USGS,5427850,5/29/2009,111,A,82.7,A
USGS,5427850,5/30/2009,109,A,80.4,A
USGS,5427850,5/31/2009,95.3,A,70,A
USGS,5427850,6/1/2009,109,A,79.5,A
USGS,5427850,6/2/2009,93.7,A,67.8,A
USGS,5427850,6/3/2009,96.4,A,69.2,A
USGS,5427850,6/4/2009,95.1,A,67.7,A
USGS,5427850,6/5/2009,92.4,A,65.3,A
USGS,5427850,6/6/2009,99.1,A,69.5,A
USGS,5427850,6/7/2009,100,A,69.7,A
USGS,5427850,6/8/2009,157,A,109,A
USGS,5427850,6/9/2009,186,A,127,A
USGS,5427850,6/10/2009,114,A,77.7,A
USGS,5427850,6/11/2009,100,A,67.4,A
USGS,5427850,6/12/2009,97.9,A,65.2,A
USGS,5427850,6/13/2009,101,A,66.5,A
USGS,5427850,6/14/2009,101,A,66,A
USGS,5427850,6/15/2009,95.7,A,62,A
USGS,5427850,6/16/2009,93.9,A,60.3,A
USGS,5427850,6/17/2009,88.6,A,56.4,A
USGS,5427850,6/18/2009,85,A:e,53.6,A
USGS,5427850,6/19/2009,310,A:e,200,A
USGS,5427850,6/20/2009,287,A,199,A
USGS,5427850,6/21/2009,153,A,114,A
USGS,5427850,6/22/2009,128,A,102,A
USGS,5427850,6/23/2009,108,A,88,A
USGS,5427850,6/24/2009,99.1,A,81.6,A
USGS,5427850,6/25/2009,94.3,A,78.9,A
USGS,5427850,6/26/2009,91.2,A,79.3,A
USGS,5427850,6/27/2009,83.1,A,75.5,A
USGS,5427850,6/28/2009,90.7,A,86.1,A
USGS,5427850,6/29/2009,96.6,A,93.2,A
USGS,5427850,6/30/2009,88.9,A,80.4,A
USGS,5427850,7/1/2009,87.1,A,73.3,A
USGS,5427850,7/2/2009,89.3,A,70.7,A
USGS,5427850,7/3/2009,86.9,A,69.3,A
USGS,5427850,7/4/2009,85.3,A,69.3,A
USGS,5427850,7/5/2009,85.2,A,70.5,A
USGS,5427850,7/6/2009,84.4,A,70.8,A
USGS,5427850,7/7/2009,83.5,A,69.1,A
USGS,5427850,7/8/2009,82.9,A,67.4,A
USGS,5427850,7/9/2009,75.9,A,60.7,A
USGS,5427850,7/10/2009,89.4,A,70.1,A
USGS,5427850,7/11/2009,98,A,75.5,A
USGS,5427850,7/12/2009,84.3,A,62.8,A
USGS,5427850,7/13/2009,79.6,A,57.3,A
USGS,5427850,7/14/2009,72.5,A,50.3,A
USGS,5427850,7/15/2009,83.1,A,55.5,A
USGS,5427850,7/16/2009,79.3,A,51,A
USGS,5427850,7/17/2009,81.4,A,49.9,A
USGS,5427850,7/18/2009,79.3,A,46.1,A
USGS,5427850,7/19/2009,78.8,A,43.5,A
USGS,5427850,7/20/2009,74.7,A,39.7,A
USGS,5427850,7/21/2009,75.7,A,42,A
USGS,5427850,7/22/2009,85.6,A,49.9,A
USGS,5427850,7/23/2009,88.9,A,54.7,A
USGS,5427850,7/24/2009,68.3,A,44.4,A
USGS,5427850,7/25/2009,97.9,A,66.8,A
USGS,5427850,7/26/2009,83,A,59.5,A
USGS,5427850,7/27/2009,69.3,A,52.4,A
USGS,5427850,7/28/2009,88.3,A,70,A
USGS,5427850,7/29/2009,75.2,A,62.4,A
USGS,5427850,7/30/2009,80.8,A,69.4,A
USGS,5427850,7/31/2009,69.6,A,61.9,A
USGS,5427850,8/1/2009,88.8,A,85.1,A
USGS,5427850,8/2/2009,53,A,53.7,A
USGS,5427850,8/3/2009,98,A,107,A
USGS,5427850,8/4/2009,78.9,A,91.5,A
USGS,5427850,8/5/2009,71.3,A,85.3,A
USGS,5427850,8/6/2009,74.5,A,91.1,A
USGS,5427850,8/7/2009,67,A,83.9,A
USGS,5427850,8/8/2009,101,A,129,A
USGS,5427850,8/9/2009,115,A,126,A
USGS,5427850,8/10/2009,97.5,A,89.1,A
USGS,5427850,8/11/2009,82.7,A,71.5,A
USGS,5427850,8/12/2009,74.5,A,61.6,A
USGS,5427850,8/13/2009,64.6,A,55.7,A
USGS,5427850,8/14/2009,70.3,A,63.8,A
USGS,5427850,8/15/2009,71,A,67.7,A
USGS,5427850,8/16/2009,66,A,66.5,A
USGS,5427850,8/17/2009,87.9,A,92.6,A
USGS,5427850,8/18/2009,74.3,A,82.7,A
USGS,5427850,8/19/2009,70.4,A,81.2,A
USGS,5427850,8/20/2009,61.5,A,69.3,A
USGS,5427850,8/21/2009,104,A,114,A
USGS,5427850,8/22/2009,74.2,A,79.2,A
USGS,5427850,8/23/2009,69.9,A,72.5,A
USGS,5427850,8/24/2009,53.7,A,54.2,A
USGS,5427850,8/25/2009,94.4,A,92.2,A
USGS,5427850,8/26/2009,78.7,A,75.1,A
USGS,5427850,8/27/2009,76.4,A,72.9,A
USGS,5427850,8/28/2009,67.7,A,64.8,A
USGS,5427850,8/29/2009,86.2,A,82.8,A
USGS,5427850,8/30/2009,67.9,A,65.4,A
USGS,5427850,8/31/2009,71.7,A,68.8,A
USGS,5427850,9/1/2009,71,A,65.9,A
USGS,5427850,9/2/2009,71,A,63.6,A
USGS,5427850,9/3/2009,70.8,A,61.1,A
USGS,5427850,9/4/2009,68.7,A,57.8,A
USGS,5427850,9/5/2009,67.4,A,55.2,A
USGS,5427850,9/6/2009,67.4,A,53.8,A
USGS,5427850,9/7/2009,69.8,A,54.3,A
USGS,5427850,9/8/2009,67.6,A,51.3,A
USGS,5427850,9/9/2009,68.1,A,50.2,A
USGS,5427850,9/10/2009,66.1,A,46.4,A
USGS,5427850,9/11/2009,67.8,A,45.7,A
USGS,5427850,9/12/2009,70.2,A,47.4,A
USGS,5427850,9/13/2009,66.9,A,45.6,A
USGS,5427850,9/14/2009,68.2,A,46.2,A
USGS,5427850,9/15/2009,66.5,A,42.9,A
USGS,5427850,9/16/2009,67,A,40.9,A
USGS,5427850,9/17/2009,66.6,A,38.3,A
USGS,5427850,9/18/2009,69,A,37.8,A
USGS,5427850,9/19/2009,63.1,A,34.3,A
USGS,5427850,9/20/2009,67.7,A,36.6,A
USGS,5427850,9/21/2009,63.4,A,34,A
USGS,5427850,9/22/2009,165,A,92.2,A
USGS,5427850,9/23/2009,288,A,159,A
USGS,5427850,9/24/2009,165,A,115,A
USGS,5427850,9/25/2009,100,A,81.4,A
USGS,5427850,9/26/2009,90.8,A,81.8,A
USGS,5427850,9/27/2009,85.8,A,79.6,A
USGS,5427850,9/28/2009,102,A,75.8,A
USGS,5427850,9/29/2009,97.8,A,59.3,A
USGS,5427850,9/30/2009,78.3,A,38.5,A
USGS,5427850,10/1/2009,91.5,A,56.7,A
USGS,5427850,10/2/2009,94.2,A,55.7,A
USGS,5427850,10/3/2009,105,A,59.3,A
USGS,5427850,10/4/2009,89.1,A,46.9,A
USGS,5427850,10/5/2009,93.6,A,46.4,A
USGS,5427850,10/6/2009,60.1,A,27.9,A
USGS,5427850,10/7/2009,113,A,49.7,A
USGS,5427850,10/8/2009,111,A,46.2,A
USGS,5427850,10/9/2009,81,A,31.9,A
USGS,5427850,10/10/2009,81.9,A,30.3,A
USGS,5427850,10/11/2009,83.7,A,29.3,A
USGS,5427850,10/12/2009,83.1,A,27.6,A
USGS,5427850,10/13/2009,80.5,A,25.3,A
USGS,5427850,10/14/2009,89.8,A,27,A
USGS,5427850,10/15/2009,78.5,A,24.2,A
USGS,5427850,10/16/2009,74.9,A,23.9,A
USGS,5427850,10/17/2009,79.5,A,26.3,A
USGS,5427850,10/18/2009,53,A,18.2,A
